id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1398147319464398851,1398138474805575684,2021-05-27 22:21:11 Pacific Daylight Time,2021-05-27,22:21:11,-0700,1064579365235802112,thejacman,Jac,,"@mjtannertwins I hate movies that try to portray dogs as evil. I don't care what breed it is, you can't convince me that someone who wants to kill dogs for their fur is a hero worth watching.",en,[],[],[],0,0,0,[],[],https://twitter.com/TheJacman/status/1398147319464398851,False,,0,,,,,,,,"[{'screen_name': 'mjtannertwins', 'name': 'M.J. Tanner', 'id': '875810452760133632'}]",,,,
1398147318705057795,1398036999798353921,2021-05-27 22:21:11 Pacific Daylight Time,2021-05-27,22:21:11,-0700,758240545089007618,kinpinky,ぴんきー,,@popo_nikki @maigo_dog_ 保護してくれることが大事だよ  事故に遭ったりする可能性もあるから…  飼い主さんが早く見つかるといいね  でもその日のうちに保健所は早すぎる😫😫😫,ja,[],[],[],0,0,0,[],[],https://twitter.com/KinPinky/status/1398147318705057795,False,,0,,,,,,,,"[{'screen_name': 'popo_nikki', 'name': 'ぽぽ🐾世界一の雑種ちゃん！', 'id': '3370377445'}, {'screen_name': 'maigo_dog_', 'name': 'NPO法人❤️迷子犬の掲示板 (ボランティア団体)❤️MGD❤️フォローお願いします❤️', 'id': '1642327957'}]",,,,
1398147314011623425,1398038198048149505,2021-05-27 22:21:10 Pacific Daylight Time,2021-05-27,22:21:10,-0700,253836630,canberracaitlin,Caitlin Shepherd,,@cantryhumor @ebruenig Except voices it is difficult to give dogs an ethnic background. There are some anime-looking tourist dogs at Southbank in the episode Icecream. And spring rolls dog in Takeaway who is probably second- or fourth- generation immigrant since she has an Australia accent as well.,en,[],[],[],0,0,0,[],[],https://twitter.com/CanberraCaitlin/status/1398147314011623425,False,,0,,,,,,,,"[{'screen_name': 'cantryhumor', 'name': 'people', 'id': '981355478356606976'}, {'screen_name': 'ebruenig', 'name': 'elizabeth bruenig', 'id': '1471542956'}]",,,,
1398147312271204354,1398146802185035777,2021-05-27 22:21:10 Pacific Daylight Time,2021-05-27,22:21:10,-0700,1341904032475074561,based_grapes,based grapes best dog,,@Canarysexslave 🍔😊,und,[],[],[],1,0,0,[],[],https://twitter.com/based_grapes/status/1398147312271204354,False,,0,,,,,,,,"[{'screen_name': 'Canarysexslave', 'name': 'Tcey 🤕 #TraceyDayin6days', 'id': '1269188863551066112'}]",,,,
1398147311092391939,1397437970102185990,2021-05-27 22:21:09 Pacific Daylight Time,2021-05-27,22:21:09,-0700,1352108139370274818,luckyy_riegoo,wincometome,,@HiddenCash Rams Red Dog Rook Ruff and Honours  Rummy Schafkopf Scopa Sheepshead Shelem Sixy-three Six tigers Skat Snap Snip snap snorem Spades Spar Speed Spider solitaire Spit Spitzer W:Spite and Malice Splash Spoil Five Spoons Sueca Svoyi Koziri Tarabish Tarneeb Tarot Tele- Bankio,en,[],[],[],0,0,0,[],[],https://twitter.com/luckyy_riegoo/status/1398147311092391939,False,,0,,,,,,,,"[{'screen_name': 'HiddenCash', 'name': 'Hidden Cash', 'id': '2517117270'}]",,,,
1398147308898816001,1398147308898816001,2021-05-27 22:21:09 Pacific Daylight Time,2021-05-27,22:21:09,-0700,1353437342745280513,steph_abby8,Stephanie Catalan,,I miss my dog):,en,[],[],[],0,0,0,[],[],https://twitter.com/steph_abby8/status/1398147308898816001,False,,0,,,,,,,,[],,,,
1398147308173287429,1398147242851188737,2021-05-27 22:21:09 Pacific Daylight Time,2021-05-27,22:21:09,-0700,4671164173,bell__216,isa,,Sir give me your dog because that lil mf is traumatized.,en,[],[],[],0,0,0,[],[],https://twitter.com/bell__216/status/1398147308173287429,False,,0,,,,,,,,[],,,,
1398147306600476674,1398147306600476674,2021-05-27 22:21:08 Pacific Daylight Time,2021-05-27,22:21:08,-0700,360807791,jaiko1975,#Miamisinfiltro$KVL,,darn yard dog...fluffy jumped the fance again,en,[],[],[],0,0,0,[],[],https://twitter.com/Jaiko1975/status/1398147306600476674,False,https://twitter.com/MattDevittWINK/status/1398066085954531328,0,,,,,,,,[],,,,
1398147298518052865,1398147298518052865,2021-05-27 22:21:06 Pacific Daylight Time,2021-05-27,22:21:06,-0700,1064360938969726976,im0ver1t2u,🍁🌼DrDebD3896🌼🍁,,Three Dog Night - Easy To Be Hard (Suitable For Framing 1969)  https://t.co/DlUuCW8xNe via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/YIffz-72B8Y'],[],0,0,0,[],[],https://twitter.com/im0ver1t2u/status/1398147298518052865,False,,0,,,,,,,,[],,,,
1398147297834377218,1398054945690116099,2021-05-27 22:21:06 Pacific Daylight Time,2021-05-27,22:21:06,-0700,452607164,donineg,D.Geiger 🏈💙🇺🇸🐶🏉,,@MeganCBarry @WagsandWalks Rescue adopted dogs are the best! Congrats! Here’s a gang of rescues from Snooty Giggles Dog Rescue. 🐶❤️💙  https://t.co/ibleAR8P2D,en,[],[],['https://pbs.twimg.com/media/E2c3jiDXEAMJckv.jpg'],0,0,0,[],[],https://twitter.com/DonineG/status/1398147297834377218,False,,1,https://pbs.twimg.com/media/E2c3jiDXEAMJckv.jpg,,,,,,,"[{'screen_name': 'MeganCBarry', 'name': 'Megan Barry', 'id': '1638200940'}, {'screen_name': 'WagsandWalks', 'name': 'Wags and Walks', 'id': '370523274'}]",,,,
1398147292721520641,1398147292721520641,2021-05-27 22:21:05 Pacific Daylight Time,2021-05-27,22:21:05,-0700,1143699966503862272,courtneystith,Courtney Stith,,Absolutely losing it over this thread and then realizing the owner named the doggos Bunsen and beaker b/c they’re science dogs and in header photo they have on protective glasses 🥲🥲🥲,en,[],[],[],0,0,1,[],[],https://twitter.com/CourtneyStith/status/1398147292721520641,False,https://twitter.com/bunsenbernerbmd/status/1398075303793020929,0,,,,,,,,[],,,,
1398147291635240967,1398074375090417671,2021-05-27 22:21:05 Pacific Daylight Time,2021-05-27,22:21:05,-0700,179832265,conapapia,kay martinez,,"@PKhakpour I had a dog named Cosmo. My daughter named him. Then she had a son and named him Cosmo, too. Guess she really likes that name.",en,[],[],[],0,0,0,[],[],https://twitter.com/conapapia/status/1398147291635240967,False,,0,,,,,,,,"[{'screen_name': 'PKhakpour', 'name': 'porochista khakpour', 'id': '146967921'}]",,,,
1398147289697316867,1398147289697316867,2021-05-27 22:21:04 Pacific Daylight Time,2021-05-27,22:21:04,-0700,1381322411123957760,emberist,ember | professional dumba-,,cw// dogs  . . .   I WANT A DOH SO BAD THEY LOOK SO FLUFFY AND HDJSBFHDBHLFSHLFBNDBN HGHD DOGS 🥺🥺🥺💞💕💞💕💞,en,[],[],[],0,0,0,[],[],https://twitter.com/emberist/status/1398147289697316867,False,,0,,,,,,,,[],,,,
1398147287138897920,1398120633196765185,2021-05-27 22:21:04 Pacific Daylight Time,2021-05-27,22:21:04,-0700,1183582339588415488,alwarren18,Allie Warren,,@bleudawn7 Mad Dog 20 20 tasted terrible.  Nasty hang over too .,en,[],[],[],0,0,0,[],[],https://twitter.com/AlWarren18/status/1398147287138897920,False,,0,,,,,,,,"[{'screen_name': 'bleudawn7', 'name': 'Nikki ❌ ₪·ø·III·o', 'id': '27874367'}]",,,,
1398147284542660608,1397989836083154944,2021-05-27 22:21:03 Pacific Daylight Time,2021-05-27,22:21:03,-0700,1248950003051061253,dogsoupismagic,りのム 丂のひｱ,,"@malaad_ @HaiderHerr @Sektenbeauftr @Ehrenamtler_De @_SiS_with_Cat @ShalomKawaii @LLumpen Nur mal so, falls @_SiS_with_Cat nicht mehr auftaucht.",de,"[{'screen_name': '_sis_with_cat', 'name': '*•.¸,¤°´✿.｡.:* _ฬнιŧ𝔢℃ᵃ𝐓_𝔰ꭵş *.:｡.✿`°¤,¸.•*´', 'id': '1336369419644248070'}]",[],[],0,0,0,[],[],https://twitter.com/DogSoupIsMagic/status/1398147284542660608,False,,0,,,,,,,,"[{'screen_name': 'malaad_', 'name': 'Malina ❤', 'id': '1283433602525605898'}, {'screen_name': 'HaiderHerr', 'name': 'Herr Haider, der Siffonymous Undercover Agent', 'id': '1205536607627042816'}, {'screen_name': 'Sektenbeauftr', 'name': 'Sektenbeauftragter 🇩🇪', 'id': '1195780195485130759'}, {'screen_name': 'Ehrenamtler_De', 'name': 'Anatol der Zahnschreck', 'id': '1230841378206339074'}, {'screen_name': '_SiS_with_Cat', 'name': '*•.¸,¤°´✿.｡.:* _ฬнιŦ𝔢℃ᵃ𝐓_𝔰Ꭵş *.:｡.✿`°¤,¸.•*´', 'id': '1336369419644248070'}, {'screen_name': 'ShalomKawaii', 'name': 'ShalomKawaii', 'id': '1050115575140237312'}, {'screen_name': 'LLumpen', 'name': 'Hort der Schande 🍺🥨', 'id': '1088776326780207106'}]",,,,
1398147284081197057,1398142166673801216,2021-05-27 22:21:03 Pacific Daylight Time,2021-05-27,22:21:03,-0700,1353069599948828673,bruh_am_dog,Literal dog water,,@hoodedjelly @ddl_vid1,und,[],[],[],1,0,0,[],[],https://twitter.com/Bruh_am_dog/status/1398147284081197057,False,,0,,,,,,,,"[{'screen_name': 'hoodedjelly', 'name': '✏️hoodedjelly🎀', 'id': '1180899455727480832'}]",,,,
1398147282189516800,1398110528585699331,2021-05-27 22:21:03 Pacific Daylight Time,2021-05-27,22:21:03,-0700,1373577495748907019,dw0mdqyeq4hzogm,ヨッシィー,,@mami_dog 美味しそう〜笑笑,ja,[],[],[],0,0,0,[],[],https://twitter.com/Dw0mdqyeQ4hzoGM/status/1398147282189516800,False,,0,,,,,,,,"[{'screen_name': 'mami_dog', 'name': 'まみ@料理とキャンプ', 'id': '967181210'}]",,,,
1398147276279853058,1398147276279853058,2021-05-27 22:21:01 Pacific Daylight Time,2021-05-27,22:21:01,-0700,1357819577921654791,sbd_lyrics,"slaughter beach, dog lyrics",,i saw her in a dream exiting the bookstore lobby,en,[],[],[],0,0,0,[],[],https://twitter.com/sbd_lyrics/status/1398147276279853058,False,,0,,,,,,,,[],,,,
1398147271385141249,1398147271385141249,2021-05-27 22:21:00 Pacific Daylight Time,2021-05-27,22:21:00,-0700,924530346514964480,yvonneburdett3,"Yvonne Burdett, 💙🇪🇺 Blocked by Redwood and IDS",,When you wake up absolutely freezing because the dog sneaked up and stole my half of the bed and duvet. Always my side never my husband's 😭😭😭😭,en,[],[],[],0,0,1,[],[],https://twitter.com/YvonneBurdett3/status/1398147271385141249,False,,0,,,,,,,,[],,,,
1398147265357770757,1398147265357770757,2021-05-27 22:20:59 Pacific Daylight Time,2021-05-27,22:20:59,-0700,1328125258092593152,demon_prodigy_,PM Boss Dazai Osamu (adult arc revival),,What? No! I do that with my dog all the time but it's me that always do the chasing-  The point is I'm asking you if you want to play with them.,en,[],[],[],0,0,0,[],[],https://twitter.com/Demon_Prodigy_/status/1398147265357770757,False,https://twitter.com/writerzai/status/1398147013393338370,0,,,,,,,,[],,,,
1398147264481222656,1398049124990144516,2021-05-27 22:20:58 Pacific Daylight Time,2021-05-27,22:20:58,-0700,596457071,c_emile,De(l)Fi(n),,"@TrustlessState I suppose there is a combination of different factors. For sure fear of getting stuck with high gas (liquidation), more miners (gold rush), less dog apes (rekt), and @0xPolygon (L2)",en,"[{'screen_name': '0xpolygon', 'name': 'polygon (previously matic)', 'id': '914738730740715521'}]",[],[],0,0,0,[],[],https://twitter.com/c_emile/status/1398147264481222656,False,,0,,,,,,,,"[{'screen_name': 'TrustlessState', 'name': 'DavidHoffman.eth Ξ🦇🔊💰', 'id': '981208355115974656'}]",,,,
1398147262971363328,1396311789432942596,2021-05-27 22:20:58 Pacific Daylight Time,2021-05-27,22:20:58,-0700,1307590320029347840,h0td0gfingers,Jaylen Botdogfingers,,"@italiandry Remember that time you were about to eat a hot dog right off the grill and it turned cold? It was me, Axel Cardenas! I was that hot dog!",en,[],[],[],1,0,0,[],[],https://twitter.com/h0td0gfingers/status/1398147262971363328,False,,0,,,,,,,,"[{'screen_name': 'italiandry', 'name': 'Italiandry Violence', 'id': '1308101888622186496'}]",,,,
1398147260412837890,1398147113373077505,2021-05-27 22:20:57 Pacific Daylight Time,2021-05-27,22:20:57,-0700,1388734541108494336,westreani,Herbert West,,The dog just went apshit for  no reaso n,en,[],[],[],1,0,0,[],[],https://twitter.com/WestReani/status/1398147260412837890,False,,0,,,,,,,,[],,,,
1398147259854884864,1398147259854884864,2021-05-27 22:20:57 Pacific Daylight Time,2021-05-27,22:20:57,-0700,837102136529911809,headlines_daily,LocalHeadlinesNow,,"Tonight On The News: Homeless Dog Is Pessimistic About The First Sentient Clam, More At 11",en,[],[],[],0,0,0,[],[],https://twitter.com/headlines_daily/status/1398147259854884864,False,,0,,,,,,,,[],,,,
1398147257229189120,1398147257229189120,2021-05-27 22:20:57 Pacific Daylight Time,2021-05-27,22:20:57,-0700,1388067887064117250,coin_dog1111,Coin animal👑,,(´・ω・)ビーバップとか竜が如くに出てたのかな,ja,[],[],[],0,0,0,[],[],https://twitter.com/coin_dog1111/status/1398147257229189120,False,,0,,,,,,,,[],,,,
1398147248949694465,1398147247372709889,2021-05-27 22:20:55 Pacific Daylight Time,2021-05-27,22:20:55,-0700,1010347706269798401,nakiwi__,Nakiyah,,His baby shouldn’t have to stand in front of a camera as a prop while she’s 1. Petted like a fucking dog and 2. This bozo is sitting here painting her father as some self-sacrificing symbol of some fucked up ass path to equality . Go all the way to hell .,en,[],[],[],0,0,0,[],[],https://twitter.com/Nakiwi__/status/1398147248949694465,False,,0,,,,,,,,[],,,,
1398147248349908993,1398147248349908993,2021-05-27 22:20:54 Pacific Daylight Time,2021-05-27,22:20:54,-0700,1161014596171370501,mellomiku,mello‼️gwsn cb,,Now what is this😟cat &amp; dog was enough for me  https://t.co/7Nr11ld5FM,en,[],[],['https://pbs.twimg.com/media/E2c3gzQXoAUNMHy.jpg'],0,0,0,[],[],https://twitter.com/mellomiku/status/1398147248349908993,False,,1,https://pbs.twimg.com/media/E2c3gzQXoAUNMHy.jpg,,,,,,,[],,,,
1398147247569870853,1398142166673801216,2021-05-27 22:20:54 Pacific Daylight Time,2021-05-27,22:20:54,-0700,1353069599948828673,bruh_am_dog,Literal dog water,,@hoodedjelly  https://t.co/2CadP04nK0,und,[],[],['https://pbs.twimg.com/media/E2c3gkUXoAEfjZF.jpg'],0,0,0,[],[],https://twitter.com/Bruh_am_dog/status/1398147247569870853,False,,1,https://pbs.twimg.com/media/E2c3gkUXoAEfjZF.jpg,,,,,,,[],,,,
1398147246630346753,1398105631593156608,2021-05-27 22:20:54 Pacific Daylight Time,2021-05-27,22:20:54,-0700,2329688173,jhprice695,"Cry ""Havoc!"" and let slip the Dogs of War!",,"@CatolicaEdith I wonder if really good priests always think theyre losing or misplacing things, when in reality......",en,[],[],[],0,0,0,[],[],https://twitter.com/JHPrice695/status/1398147246630346753,False,,0,,,,,,,,"[{'screen_name': 'CatolicaEdith', 'name': 'Edith', 'id': '2269381573'}]",,,,
1398147245401427968,1398140935389782017,2021-05-27 22:20:54 Pacific Daylight Time,2021-05-27,22:20:54,-0700,1258460838576488452,thabo2210,TheBlackLeader_ 🇿🇦,,@moflavadj Mine it's Scraffy it was named after another dog which my wife claims she used to own before we met.,en,[],[],[],0,0,0,[],[],https://twitter.com/Thabo2210/status/1398147245401427968,False,,0,,,,,,,,"[{'screen_name': 'moflavadj', 'name': '#SuperFlava', 'id': '114473904'}]",,,,
1398147243589476354,1398147243589476354,2021-05-27 22:20:53 Pacific Daylight Time,2021-05-27,22:20:53,-0700,79243574,thebozdog,ᕼᗩᒪ,,How my night has progressed.  https://t.co/aTXLB72reu,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E2c3gOkXwAIGzmo.jpg'],0,0,0,[],[],https://twitter.com/TheBozDog/status/1398147243589476354,False,,1,https://pbs.twimg.com/tweet_video_thumb/E2c3gOkXwAIGzmo.jpg,,,,,,,[],,,,
1398147243442532354,1398132459397541889,2021-05-27 22:20:53 Pacific Daylight Time,2021-05-27,22:20:53,-0700,2580410498,chocomint_hi,sophie,,@cool_cat_dog こちら在宅ランチうんざり民です🙋‍♀️どこで売っておりますか〜？！,ja,[],[],[],0,0,0,[],[],https://twitter.com/chocomint_hi/status/1398147243442532354,False,,0,,,,,,,,"[{'screen_name': 'cool_cat_dog', 'name': 'Saturday', 'id': '1249271591726231553'}]",,,,
1398147243392258051,1398147243392258051,2021-05-27 22:20:53 Pacific Daylight Time,2021-05-27,22:20:53,-0700,1242653375868604418,snoopdogdapro1,J.Artilheiro,,Eu e meu irmãozão de giro 😎🏄🍁🔞  https://t.co/bAz1oae8FR,pt,[],[],['https://pbs.twimg.com/media/E2c3gJHWUAIzYcW.jpg'],0,0,0,[],[],https://twitter.com/SnoopDogDaPro1/status/1398147243392258051,False,,1,https://pbs.twimg.com/media/E2c3gJHWUAIzYcW.jpg,,,,,,,[],,,,
1398147241844477952,1397418279858184194,2021-05-27 22:20:53 Pacific Daylight Time,2021-05-27,22:20:53,-0700,1284174475861229570,eyepatchmaddog,Goro Majima 🔞,,"@TOJOYONDAlME He slides the phone back over to Kiryu, he doesn’t expect the other to really get it. Hell, it was easy for him to figure out the first time either. But that blush Kiryu had at his pic couldn’t help but make him smile. “I just thought if ya ever feel down, that pic would help.”",en,[],[],[],0,0,0,[],[],https://twitter.com/EyepatchMadDog/status/1398147241844477952,False,,0,,,,,,,,"[{'screen_name': 'TOJOYONDAlME', 'name': '𝗞𝗮𝘇𝘂𝗺𝗮 𝗞𝗶𝗿𝘆𝘂', 'id': '754881818516566016'}]",,,,
1398147240435224578,1398147240435224578,2021-05-27 22:20:53 Pacific Daylight Time,2021-05-27,22:20:53,-0700,1381606788131254285,hotdog_killer,핫도그 살인마,,장소가 서울이구나 가까워서 다행!! 조심해서 갓다오구 꼭 지켜봐줄게!,ko,[],[],[],0,0,1,[],[],https://twitter.com/HotDog_Killer/status/1398147240435224578,False,,0,,,,,,,,[],,,,
1398147238698774533,1398146942627205123,2021-05-27 22:20:52 Pacific Daylight Time,2021-05-27,22:20:52,-0700,1365530501017051139,megamanmain,Megα Μαn ⚙️,,@ManMilk2 Who the hell where murdering dogs like that?  https://t.co/fwtfrAXZNq,en,[],[],['https://pbs.twimg.com/media/E2c3gONUcAADdgk.jpg'],0,0,8,[],[],https://twitter.com/MegaManMain/status/1398147238698774533,False,,1,https://pbs.twimg.com/media/E2c3gONUcAADdgk.jpg,,,,,,,"[{'screen_name': 'ManMilk2', 'name': 'Images That Make You Feel Pain', 'id': '1258094477861892096'}]",,,,
1398147236442394629,1398147236442394629,2021-05-27 22:20:52 Pacific Daylight Time,2021-05-27,22:20:52,-0700,395569627,tubiscochitop,suck the hot dog,,Menos mal piensas que no pienso en ti,es,[],[],[],0,0,0,[],[],https://twitter.com/tubiscochitop/status/1398147236442394629,False,,0,,,,,,,,[],,,,
1398147235536248837,1398147235536248837,2021-05-27 22:20:51 Pacific Daylight Time,2021-05-27,22:20:51,-0700,1172200928088186881,nao54207983,エンターテイメントAriel,,#HOUND DOG#カラオケ動画#歌動画【HOUNDDOG】フォルティシモ唄ってみました✨  https://t.co/dW0PJAdOnm @YouTube,ja,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/XbfmLrxG-Ew'],[],0,0,0,['hound'],[],https://twitter.com/nao54207983/status/1398147235536248837,False,,0,,,,,,,,[],,,,
1398147233732825090,1398147233732825090,2021-05-27 22:20:51 Pacific Daylight Time,2021-05-27,22:20:51,-0700,1953841016,remigmi,Remi Tetot,,"I got well fucked by @niftygateway on a @Mad_Dog_Jones piece.  I purchased a last mint few weeks ago on secondary market to find out this morning that the mint has suddenly increased, meaning my piece is not the last mint anymore...  The drop was months ago...  @TommyKimmelman ?",en,"[{'screen_name': 'niftygateway', 'name': 'nifty gateway', 'id': '1053795166199238656'}, {'screen_name': 'mad_dog_jones', 'name': 'mad dog jones', 'id': '954103737282215937'}, {'screen_name': 'tommykimmelman', 'name': '⟠⟠⟠ tommyk.eth ⟠⟠⟠', 'id': '1240821234843213827'}]",[],[],0,0,0,[],[],https://twitter.com/RemiGMI/status/1398147233732825090,False,,0,,,,,,,,[],,,,
1398147232977784833,1397896058030592002,2021-05-27 22:20:51 Pacific Daylight Time,2021-05-27,22:20:51,-0700,1316223953929633792,pykenzie,kenzie,,@inhamroooo How the dog reaching for the pool side  https://t.co/QW18X9D9GP,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E2c3fq6XwAAyUnl.jpg'],0,0,0,[],[],https://twitter.com/pykenzie/status/1398147232977784833,False,,1,https://pbs.twimg.com/tweet_video_thumb/E2c3fq6XwAAyUnl.jpg,,,,,,,"[{'screen_name': 'inhamroooo', 'name': 'O Dawg. 🐾', 'id': '1227946835232215042'}]",,,,
1398147228095586304,1398147228095586304,2021-05-27 22:20:50 Pacific Daylight Time,2021-05-27,22:20:50,-0700,1362130851039834114,outrohaven,estrella,,THIS WHOLE NIGHT IS JUST CAT CRYING GIF AND DOG RUNNING AROUND FRANTICALLY GIF,en,[],[],[],0,0,0,[],[],https://twitter.com/outrohaven/status/1398147228095586304,False,,0,,,,,,,,[],,,,
1398147502923304960,1398032603098357763,2021-05-27 22:21:55 Pacific Daylight Time,2021-05-27,22:21:55,-0700,1326248490075377664,8cyl_bot,LSX Bot,,@CLK200Bot the dog wit th buttuh on em,en,[],[],[],0,0,0,[],[],https://twitter.com/8cyl_bot/status/1398147502923304960,False,,0,,,,,,,,"[{'screen_name': 'CLK200Bot', 'name': 'CLK Bot', 'id': '1312707785914810369'}]",,,,
1398147499974594566,1398147499974594566,2021-05-27 22:21:54 Pacific Daylight Time,2021-05-27,22:21:54,-0700,2688532477,mattoniousgames,✨😈Mattonious😈✨ @ NO DOGS ON THE FFXIV MOON,,EH KNEE WAYZ gonna try and go back to sleep now goodbye zzzzzzzzzzzz,en,[],[],[],0,0,0,[],[],https://twitter.com/MattoniousGames/status/1398147499974594566,False,,0,,,,,,,,[],,,,
1398147495989964800,1398147495989964800,2021-05-27 22:21:54 Pacific Daylight Time,2021-05-27,22:21:54,-0700,585059873,itskyyfry,pookie,,My dog does this new thing where everytime me and my bf kiss she has to get kisses too and it melts my heart,en,[],[],[],0,0,0,[],[],https://twitter.com/itskyyfry/status/1398147495989964800,False,,0,,,,,,,,[],,,,
1398147489631399936,1398147489631399936,2021-05-27 22:21:52 Pacific Daylight Time,2021-05-27,22:21:52,-0700,1524447578,b1francis,Francis,,"Add to this an increase in 'dogs of war' rhetoric, ever increasing arms sales. We are heading for an aggressive totalitarian state. Morrison's gov must GO! Australia teeters on the edge of a great memorial abyss | Paul Daley  https://t.co/IwWGEmdS20",en,[],['https://www.theguardian.com/commentisfree/2021/may/28/australia-teeters-on-the-edge-of-a-great-memorial-abyss'],[],0,0,0,[],[],https://twitter.com/B1francis/status/1398147489631399936,False,,0,,,,,,,,[],,,,
1398147480060059649,1398011225443868674,2021-05-27 22:21:50 Pacific Daylight Time,2021-05-27,22:21:50,-0700,1208567790229172224,boxperson25,ashyslashy,,@lesbianparappa @RetroCandyfloss I know absolutely nothing about this but I don't think that this is true taking from the fact that she was originally a dog and the fact that they were never animated with dark skin.,en,[],[],[],0,0,0,[],[],https://twitter.com/boxperson25/status/1398147480060059649,False,,0,,,,,,,,"[{'screen_name': 'lesbianparappa', 'name': '🍂tam / mari ♡', 'id': '1269363706300899329'}, {'screen_name': 'RetroCandyfloss', 'name': 'Retro.Candyfloss in IG ^^', 'id': '924610811451944960'}]",,,,
1398147479242166272,1398144699182071808,2021-05-27 22:21:50 Pacific Daylight Time,2021-05-27,22:21:50,-0700,238650023,writnelson,"Xalavier Nelson Jr. @ Dog Airport Game, out now!",,@jintor_au  https://t.co/CwOKQHhVDJ,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/E2c3uC3XIAEupPX.jpg'],0,0,0,[],[],https://twitter.com/WritNelson/status/1398147479242166272,False,,1,https://pbs.twimg.com/tweet_video_thumb/E2c3uC3XIAEupPX.jpg,,,,,,,[],,,,
1398147477459640323,1398147477459640323,2021-05-27 22:21:49 Pacific Daylight Time,2021-05-27,22:21:49,-0700,2342387252,oscarjetson,Oscar Jetson Dog Art,,"French Bulldog dog painting watercolor art Print Artist hand Signed from original painting of frenchie aquamarine, pink french bulldog print  https://t.co/Cz8vFUseJk #art #decor #painting  https://t.co/vcB66kuWvt",en,[],['http://oscarjetson.com/products/french-bulldog-dog-painting-watercolor-art-print-artist-hand-signed-from-original-painting-of-frenchie-aquamarine-pink-french-bulldog-print'],['https://pbs.twimg.com/media/E2c3uMnXwAERnjx.jpg'],0,0,0,"['art', 'decor', 'painting']",[],https://twitter.com/OscarJetson/status/1398147477459640323,False,,1,https://pbs.twimg.com/media/E2c3uMnXwAERnjx.jpg,,,,,,,[],,,,
1398147466399076353,1398143574097612800,2021-05-27 22:21:46 Pacific Daylight Time,2021-05-27,22:21:46,-0700,1314510563523788800,fatiguetyke,dog,,@dathisthecat ทำเพื่อ,th,[],[],[],0,0,0,[],[],https://twitter.com/fatiguetyke/status/1398147466399076353,False,,0,,,,,,,,"[{'screen_name': 'dathisthecat', 'name': 'ปามมี่', 'id': '1118485649596620801'}]",,,,
1398147465426075648,1398145755567648768,2021-05-27 22:21:46 Pacific Daylight Time,2021-05-27,22:21:46,-0700,18441335,drunkenmadman,Drunk Coding is Non-Dispatchable,,There’s a non-zero probability that I might vomit on the new dog.,en,[],[],[],0,0,0,[],[],https://twitter.com/drunkenmadman/status/1398147465426075648,False,,0,,,,,,,,[],,,,
1398147458698342401,1397909721026207747,2021-05-27 22:21:45 Pacific Daylight Time,2021-05-27,22:21:45,-0700,180226773,wave_merry,ひかる,,@bear_dream_dog 仕事場の人間関係でも、なかなかつらいものがありますよね…  えみりさんの希望と、合うところが早く見つかるといいですね。影ながら応援しております！ 結局ネイビーにしました♡ 勝手に、えみりさんとお揃いだー、と嬉しく思っています◎ 7月が待ち遠しいです！,ja,[],[],[],0,0,0,[],[],https://twitter.com/wave_merry/status/1398147458698342401,False,,0,,,,,,,,"[{'screen_name': 'bear_dream_dog', 'name': 'えみり', 'id': '3060723980'}]",,,,
1398147456357998600,1398147456357998600,2021-05-27 22:21:44 Pacific Daylight Time,2021-05-27,22:21:44,-0700,1361895828034527236,pr3ttyc00lg4m3r,reyrey♡,,Do u need a dog? I can bark btw 😊😊,en,[],[],[],0,0,0,[],[],https://twitter.com/pr3ttyc00lg4m3r/status/1398147456357998600,False,https://twitter.com/mykneeisdead/status/1398106487633813508,0,,,,,,,,[],,,,
1398147452121665540,1398146644172963842,2021-05-27 22:21:43 Pacific Daylight Time,2021-05-27,22:21:43,-0700,1327471565068398592,94scopyofacopy,swev ?¡,,"@LUCOZADE_28 haikyuu, yuri on ice, SK8 infinity, bungou stray dogs, balance unlimited",in,[],[],[],0,0,0,[],[],https://twitter.com/94SCOPYOFACOPY/status/1398147452121665540,False,,0,,,,,,,,"[{'screen_name': 'LUCOZADE_28', 'name': 'ni | check pinned ✒', 'id': '1297934355118006272'}]",,,,
